subj,title,cond,freq,val_1,ar_1,det_1,reg_1,val_3,ar_3,det_3,reg_3,acc,ERQ_reap,ERQ_supp,STAI,SDS,S2 pre EMG,S2 post EMG
26,Taking an ISB course,2,3,5,2,4,5,0,5,5,0,0,28,18,35,7,0.04661498,0.046632983
26,Watching Deadpool 2 ,3,6,2,6,5,5,3,5,6,6,0,28,18,35,7,0.046494264,0.046664245
26,Wearing a short sleeve shirt in a golf course,3,7,4,4,4,5,0,3,2,2,0,28,18,35,7,0.046623148,0.046552163
27,Attending a frat party,3,4,1,3,7,6,1,6,7,7,0,25,19,40,5,0.044427921,0.044419428
27,Buying a frosty at Wendys,3,6,3,3,7,5,4,2,5,4,0,25,19,40,5,0.044344417,0.044412401
27,Buying corn syrup,3,5,2,3,7,6,0,3,3,5,0,25,19,40,5,0.044361806,0.044424929
27,Buying instant oatmeal,2,7,1,3,7,6,3,5,6,5,1,25,19,40,5,0.044469421,0.044486094
27,Buying nude-colored pants,2,4,2,2,7,7,3,3,5,4,1,25,19,40,5,0.044477247,0.044416523
27,Cutting hair using craft scissors,3,4,1,4,5,7,3,2,3,4,0,25,19,40,5,0.044399067,0.044392923
27,Eating too much cereal,1,7,3,4,7,5,4,2,4,3,0,25,19,40,5,0.044458163,0.044452681
27,Friending Mrs. Bryson on Facebook,2,6,1,4,7,7,2,6,7,6,0,25,19,40,5,0.044389018,0.044434359
27,Going to Shooters during O-Week,3,4,1,2,6,7,0,6,7,6,0,25,19,40,5,0.044402261,0.044456274
27,Going to Shooters on a Wednesday,1,3,1,4,5,7,1,4,5,6,0,25,19,40,5,0.04439975,0.044405621
27,Having a party in Curtis' room,3,4,1,6,3,7,2,6,5,7,0,25,19,40,5,0.044547773,0.044455391
27,LTA Find Sisters,1,5,2,3,5,6,3,5,5,6,1,25,19,40,5,0.04445571,0.044434972
27,LTA Trust Exercise,2,4,2,3,7,6,3,4,6,6,0,25,19,40,5,0.044499381,0.044447639
27,Not being able to help Maria during the process,3,3,1,3,7,6,3,5,7,6,0,25,19,40,5,0.044518643,0.04449384
27,Not buying enough lettuce,3,7,2,2,7,6,4,2,4,4,0,25,19,40,5,0.044420896,0.044423258
27,Not calling Jezabell,1,7,1,2,7,6,3,4,5,5,0,25,19,40,5,0.044429511,0.044424283
27,Not calling the first time during the process,1,3,3,2,7,6,2,4,6,7,1,25,19,40,5,0.044489695,0.044530146
27,Not putting conditioner in my hair,2,7,3,1,7,5,0,3,3,4,1,25,19,40,5,0.044445797,0.044432019
27,Not saying goodbye to Judyth,3,7,2,3,7,5,3,4,6,5,0,25,19,40,5,0.044423225,0.044435984
27,Not studying in advance for a final,2,5,2,3,7,7,3,2,4,6,1,25,19,40,5,0.044446636,0.044467633
27,Not wearing band aids with work shoes,2,7,1,3,7,7,1,6,7,7,0,25,19,40,5,0.044419041,0.044412985
27,Not wearing gloves while washing dishes,3,7,3,4,7,6,3,2,3,4,0,25,19,40,5,0.044440364,0.04442522
27,Protesting Duke,1,4,2,5,7,6,2,6,6,5,1,25,19,40,5,0.044415548,0.044486042
27,Skipping class before the past midterm,2,5,2,3,7,7,3,3,5,6,1,25,19,40,5,0.044424617,0.044447484
27,Spending a lot of time looking for my phone,1,5,2,5,7,7,3,4,7,5,1,25,19,40,5,0.044427169,0.044432266
27,Taking an uber to a walkable place,2,5,1,3,7,7,0,5,7,6,1,25,19,40,5,0.044378088,0.044378601
27,Taking an uber to drop of stuff at apartment,1,4,1,6,7,7,1,6,6,7,0,25,19,40,5,0.044370856,0.044397516
27,Twisting my ankle,2,4,2,4,6,6,0,6,5,5,1,25,19,40,5,0.044478691,0.044522594
27,Using phone while working,1,7,2,2,7,6,3,3,7,5,0,25,19,40,5,0.044474668,0.044493872
27,Visiting the program office,1,7,1,5,7,6,0,3,6,5,0,25,19,40,5,0.044380205,0.044440363
29,4th of July party,3,2,3,3,6,5,7,1,7,1,0,23,18,47,3,0.045666282,0.045668854
29,Angry with Joy ,1,1,3,2,2,4,2,2,2,5,1,23,18,47,3,0.045628479,0.045616114
29,Anne Taylor Loft,3,3,5,1,7,4,2,1,2,4,0,23,18,47,3,0.046592207,0.046054562
29,Apology Letter to MCs,1,1,3,3,5,5,3,1,6,3,0,23,18,47,3,0.045796102,0.045648507
29,Argument with Sarah over GM/GW,1,1,1,6,4,6,2,2,4,7,1,23,18,47,3,0.04635952,0.04618636
29,Argument with Tiffany,2,1,1,5,3,5,2,2,1,6,1,23,18,47,3,0.046231283,0.046260471
29,Becky conversation,1,1,3,5,5,4,2,2,5,2,1,23,18,47,3,0.046055668,0.045892094
29,Bought the pants,3,2,3,1,5,5,1,1,5,5,0,23,18,47,3,0.045556022,0.045642313
29,Brian's brownies,3,3,3,2,5,5,5,2,4,1,0,23,18,47,3,0.045614395,0.045693339
29,Churros,3,1,2,1,7,5,6,2,6,0,0,23,18,47,3,0.045726284,0.045691967
29,Conversation with Stephanie H.,2,3,2,4,5,5,2,1,1,2,1,23,18,47,3,0.045675547,0.045818044
29,Conversation with Tina,1,2,2,3,2,4,2,2,4,2,1,23,18,47,3,0.046310495,0.045789618
29,credit card charging,1,4,2,5,2,5,1,2,5,6,1,23,18,47,3,0.045599098,0.045695571
29,Dr. Royal retreat conversation,3,1,2,5,3,5,1,1,4,4,0,23,18,47,3,0.046207367,0.046195734
29,Drinking too much at AVCA,2,2,1,6,6,7,3,2,2,4,1,23,18,47,3,0.046147646,0.046129814
29,Fight with Sarah,2,5,1,5,5,6,2,1,1,6,0,23,18,47,3,0.045617784,0.045612274
29,Final Project for ELC,3,3,2,4,5,5,2,2,4,4,0,23,18,47,3,0.04569699,0.045627632
29,Interview with Brown,2,7,1,5,4,5,2,2,6,2,1,23,18,47,3,0.045728305,0.045681836
29,interview with Rise,3,1,3,2,1,4,4,1,3,3,0,23,18,47,3,0.045658711,0.045713724
29,Last meeting with Randy,2,2,1,3,4,7,1,1,6,6,0,23,18,47,3,0.045599555,0.045618004
29,Mom in Vancouver,2,4,1,3,4,5,4,3,6,6,1,23,18,47,3,0.04555939,0.045655601
29,Ride for athletes,1,2,1,6,3,7,3,1,2,7,1,23,18,47,3,0.045727809,0.04563664
29,Small argument with Sarah,1,2,2,2,2,5,2,2,1,5,1,23,18,47,3,0.045771959,0.04599329
29,Text to Sharon,1,2,1,5,6,6,3,2,5,6,1,23,18,47,3,0.045741174,0.045653679
29,Thailand hostel,2,3,2,4,5,5,4,2,5,3,1,23,18,47,3,0.04603538,0.045962219
29,Thailand Shuttle,2,2,3,5,5,5,3,2,6,3,1,23,18,47,3,0.045774574,0.045733856
29,Townhome,3,2,1,2,4,6,4,2,3,2,0,23,18,47,3,0.046068134,0.0463853
29,upset with Brittany,3,1,4,2,5,4,2,1,1,1,0,23,18,47,3,0.045664529,0.045623353
29,Upset with Dames,1,2,3,3,5,4,1,2,6,1,1,23,18,47,3,0.045672979,0.045725475
29,VA House,2,6,2,7,3,6,2,2,5,3,1,23,18,47,3,0.045680768,0.045696118
30,8/1/08,2,2,4,4,7,5,0,5,7,6,0,27,11,26,9,0.045499724,0.045527522
30,9/1/08,3,1,4,4,7,4,4,4,7,4,1,27,11,26,9,0.045369512,0.045412931
30,10/1/08,2,1,2,5,6,5,3,4,6,4,1,27,11,26,9,0.045414431,0.045430405
30,11/1/08,2,1,3,4,7,4,7,4,7,1,0,27,11,26,9,0.045450779,0.045490523
30,4/1/09,1,2,1,4,7,4,4,4,6,3,0,27,11,26,9,0.045425718,0.045420815
30,4/1/09,1,2,1,4,7,4,0,1,6,1,0,27,11,26,9,0.045407163,0.04572392
30,5/1/09,3,1,1,4,7,7,4,4,7,4,1,27,11,26,9,0.045402338,0.045423966
30,5/1/09,3,1,1,4,7,7,1,1,7,4,1,27,11,26,9,0.045413028,0.045434737
30,7/1/09,1,1,2,2,7,4,0,6,6,1,0,27,11,26,9,0.04544131,0.045430543
30,10/1/09,2,1,1,5,7,5,0,4,4,3,1,27,11,26,9,0.04546604,0.045394808
30,2/1/10,2,1,2,4,5,3,0,0,3,5,0,27,11,26,9,0.045432455,0.045460637
30,4/1/10,1,1,2,4,7,4,4,4,7,4,0,27,11,26,9,0.045404746,0.045417077
30,5/1/10,2,2,1,5,7,7,1,5,7,1,0,27,11,26,9,0.045477472,0.045431344
30,5/1/10,2,2,1,5,7,7,0,3,5,0,1,27,11,26,9,0.045366043,0.045372315
30,5/1/10,3,2,1,5,7,7,1,4,7,0,1,27,11,26,9,0.045463519,0.045450279
30,6/1/10,3,2,1,4,7,4,0,0,0,0,0,27,11,26,9,0.045493478,0.0454556
30,12/1/10,3,1,4,2,5,5,1,5,7,2,0,27,11,26,9,0.045436192,0.045493384
30,5/1/11,1,4,1,4,7,4,1,4,7,0,0,27,11,26,9,0.045770568,0.045446619
30,5/1/11,3,4,1,4,7,4,1,4,7,0,0,27,11,26,9,0.045451813,0.045448937
30,2/1/12,3,1,4,4,7,3,7,4,7,1,1,27,11,26,9,0.045399922,0.045408947
30,4/1/12,2,2,4,2,7,5,0,0,4,1,0,27,11,26,9,0.045422308,0.045405388
30,6/1/12,2,1,2,4,6,5,1,0,0,4,0,27,11,26,9,0.04535764,0.045397653
30,10/1/12,1,1,1,4,7,4,4,0,7,1,0,27,11,26,9,0.045424712,0.045411639
30,5/1/13,1,1,1,4,7,4,1,5,7,2,0,27,11,26,9,0.045493746,0.045472996
30,8/1/14,2,2,1,5,7,3,0,0,4,6,1,27,11,26,9,0.04545708,0.045447128
30,1/1/18,3,3,6,2,7,2,7,4,7,1,1,27,11,26,9,0.045490524,0.045460105
30,2/1/18,1,3,4,4,7,2,0,7,7,1,0,27,11,26,9,0.045443654,0.045427039
30,3/1/18,1,3,4,4,7,6,0,0,5,0,0,27,11,26,9,0.04538767,0.045388819
30,3/1/18,1,3,4,4,7,6,0,0,4,4,0,27,11,26,9,0.045446542,0.045442557
30,6/1/18,3,3,3,4,7,5,7,4,7,1,0,27,11,26,9,0.045408485,0.045429288
31,Apply for a job late and the post got expired,3,2,2,5,6,5,3,2,4,3,1,28,16,48,10,0.045182942,0.045217201
31,Being sloppy during final exam,2,3,1,5,7,7,3,4,4,4,0,28,16,48,10,0.045383468,0.045179746
31,Botched up Interview,1,3,1,7,7,7,0,4,6,5,1,28,16,48,10,0.045070029,0.045193266
31,breaking up with the person I like,1,2,2,5,6,3,4,4,5,4,0,28,16,48,10,0.045186793,0.045195554
31,Buying more than needed at Thanksgiving sale,2,2,2,4,3,5,4,2,3,2,1,28,16,48,10,0.045061065,0.045083825
31,cannot sleep because roommate snored at a hostel during a trip ,1,1,2,5,6,4,3,3,4,4,0,28,16,48,10,0.045049397,0.045062224
31,Car Accident,3,2,2,3,2,4,2,3,3,4,1,28,16,48,10,0.045127578,0.045153073
31,Choosing a non engineering major,3,3,1,6,6,5,3,0,3,3,0,28,16,48,10,0.045161326,0.045194669
31,Confessed feelings to a friend I like,2,1,5,4,4,6,3,4,3,4,0,28,16,48,10,0.045108361,0.045191819
31,Cram for Exam & get bad grade,2,2,4,4,4,4,2,2,3,4,0,28,16,48,10,0.04521815,0.045184386
31,Did not buy plane ticket when prices are low,2,1,2,4,6,5,3,2,3,3,0,28,16,48,10,0.045106731,0.04514936
31,Did not do well during internship,3,2,5,5,5,6,3,4,4,5,0,28,16,48,10,0.045250041,0.045189315
31,Eating bad food and got tummy ache,2,2,3,4,7,3,3,3,3,2,0,28,16,48,10,0.045169915,0.04520167
31,Eating junk food when on a diet,3,3,3,3,5,3,2,4,3,4,0,28,16,48,10,0.045221771,0.045196763
31,Forgot to bring charging cable when the phone dies,2,2,2,5,7,6,4,2,3,2,1,28,16,48,10,0.045106305,0.045230042
31,Forgot to bring umbrella when leaving home and caught in the rain,2,1,3,3,6,4,3,3,4,3,0,28,16,48,10,0.045144966,0.045136196
31,Impatience with parents,1,2,1,5,6,7,2,0,4,4,0,28,16,48,10,0.045159695,0.045169421
31,Killed the succulent plant by overwatering,1,1,3,3,4,3,4,2,4,2,0,28,16,48,10,0.045190774,0.045335312
31,Leaving bag unattended ,3,2,2,4,6,4,2,3,4,3,0,28,16,48,10,0.045267846,0.045527264
31,Lived at an Airbnb and bitten by bed bug,1,2,2,4,5,4,0,2,3,3,0,28,16,48,10,0.045418775,0.045309349
31,Not buying roadside hazzard warranties for new tire and pay extra for flat tires,3,1,2,2,5,3,3,2,3,2,0,28,16,48,10,0.04536565,0.045124378
31,Overdraft fee incurred for bank account,3,1,3,3,4,4,3,3,4,2,0,28,16,48,10,0.045211614,0.045292869
31,Parking Ticket at BC,1,2,2,3,5,5,3,3,3,2,1,28,16,48,10,0.045134818,0.046357785
31,Purchased perished food & waste money,3,2,4,4,5,4,2,3,3,3,1,28,16,48,10,0.045198669,0.045187664
31,Sending an email to professor w typo,3,2,4,4,5,6,3,2,4,4,1,28,16,48,10,0.045081934,0.045127144
31,speak behind a friend's back & ruin friendship,1,2,2,4,6,5,4,3,3,3,0,28,16,48,10,0.045236421,0.045190812
31,Spilled coffee on my computer,1,1,6,5,5,5,3,2,4,3,0,28,16,48,10,0.045199202,0.045329598
31,Stayed up too late and miss the flight,2,2,1,5,7,6,3,3,3,4,0,28,16,48,10,0.045126653,0.045142536
31,Teasing the landlord's cat and got a scratch on the arm ,1,1,2,4,5,3,3,3,3,4,0,28,16,48,10,0.045115732,0.045057334
31,Woke up late for course registration starting at 7am,2,1,3,3,5,3,2,4,4,4,0,28,16,48,10,0.045353484,0.045133427
32,Apartment renovation,2,2,2,5,6,5,3,4,6,5,1,27,13,43,10,0.048428527,0.049770418
32,Attending the group meetings,3,2,2,6,6,5,4,4,5,3,1,27,13,43,10,0.048678244,0.048446178
32,Banking with the currency,3,2,3,6,6,6,2,5,6,4,0,27,13,43,10,0.048307475,0.048041168
32,Buying a new pair of glasses,3,2,3,5,6,5,3,4,5,4,1,27,13,43,10,0.048017395,0.049231557
32,Buying a new smartphone,1,2,2,5,6,5,3,5,5,5,0,27,13,43,10,0.048366592,0.048585169
32,Cancelling the trip to another country for the weekends,3,2,2,6,6,6,3,4,5,4,1,27,13,43,10,0.046896871,0.048552962
32,Car accident,1,2,2,6,6,6,2,6,6,5,0,27,13,43,10,0.046278742,0.049142817
32,Changing gym,2,2,2,5,5,6,2,4,5,4,1,27,13,43,10,0.04954308,0.050957289
32,Coming to the funeral,1,1,2,5,6,5,2,5,5,5,0,27,13,43,10,0.052599938,0.050351809
32,Conflict on the airplane,3,2,2,6,6,6,2,5,6,5,1,27,13,43,10,0.049194918,0.048096224
32,Confronting with a close friend,1,2,1,6,6,7,2,6,6,6,1,27,13,43,10,0.048734621,0.048410769
32,Failure to help to a relative ,2,2,2,5,6,6,3,6,6,4,0,27,13,43,10,0.048379827,0.048954292
32,Getting a bad grade,1,2,2,6,6,6,2,6,6,6,1,27,13,43,10,0.045800729,0.048049263
32,Getting a ticket for speeding,2,2,2,6,6,6,3,0,5,5,0,27,13,43,10,0.048430653,0.049352336
32,Getting sick,2,2,2,6,6,6,3,4,5,4,0,27,13,43,10,0.048154657,0.052088437
32,Joining the state commission for regional inspection,1,2,2,6,6,6,3,5,6,5,1,27,13,43,10,0.048105893,0.04927
32,Kissing someone ,1,2,2,5,6,6,2,6,6,5,1,27,13,43,10,0.048256283,0.047262769
32,Missing the important annual meeting with alumni,1,2,2,5,6,6,2,6,6,6,1,27,13,43,10,0.046860954,0.049878241
32,Opening a bank account,3,2,2,5,6,5,3,5,6,5,0,27,13,43,10,0.046445615,0.047576289
32,Organizing the international event,1,2,3,6,6,5,2,5,6,5,1,27,13,43,10,0.045717431,0.048125449
32,Passing the TEST (TOEFL),3,2,2,6,6,6,3,6,6,4,1,27,13,43,10,0.048129683,0.048762916
32,Registrating children to the school,2,2,2,6,6,6,2,5,6,4,1,27,13,43,10,0.047798904,0.047223468
32,Renting a big house,3,2,3,5,6,5,4,5,5,4,1,27,13,43,10,0.049488274,0.047999292
32,Signing in front the audience on the event,2,2,2,6,6,5,0,4,6,5,1,27,13,43,10,0.047322113,0.047737786
32,Stay up late at work,2,2,2,5,6,5,3,5,6,4,1,27,13,43,10,0.048990356,0.05045413
32,Traffic violation ,2,2,2,6,6,6,3,5,6,5,1,27,13,43,10,0.050957437,0.049712426
32,Traveling by the train instead of airplane,2,2,2,5,6,6,3,5,6,4,1,27,13,43,10,0.048054678,0.049835429
32,Treatment at the hospital,3,2,3,6,6,6,2,6,6,5,0,27,13,43,10,0.049498584,0.049194096
32,Using the public transportation ,3,2,2,4,6,5,2,4,6,4,0,27,13,43,10,0.047815811,0.048168919
32,Waiting important documents from another country,1,2,2,6,6,5,3,5,6,6,1,27,13,43,10,0.048979553,0.048463424
33,being dumped,1,2,2,4,6,5,2,4,4,3,0,28,14,32,2,0.044781327,0.051221278
33,Biking home on a flat,1,5,2,5,7,5,4,3,6,4,1,28,14,32,2,0.044932382,0.04526818
33,Bought a new phone but couldn't activate it,1,3,3,3,5,4,0,4,3,2,0,28,14,32,2,0.045061526,0.04641951
33,Breakfast Burrito with egg shell,3,1,4,1,6,4,6,2,3,1,0,28,14,32,2,0.04481928,0.046584257
33,Broke my Flying Fish Glass,2,4,1,4,5,6,2,6,6,6,0,28,14,32,2,0.047695185,0.04502571
33,Buying my Mattress,3,3,2,5,4,5,2,6,0,2,1,28,14,32,2,0.044819512,0.046206206
33,Choosing another University Hill apartment,2,2,2,4,3,5,4,3,4,3,0,28,14,32,2,0.0806601,0.046715263
33,Combining Smoking and Drinking,1,3,2,3,5,3,2,4,6,0,1,28,14,32,2,0.045532622,0.061506846
33,Connect 4 challenge I denied,2,2,1,3,5,6,4,3,4,2,1,28,14,32,2,0.044818677,0.069489835
33,Declined Job Offer,1,6,3,5,6,5,3,3,4,3,0,28,14,32,2,0.046055356,0.04486828
33,Dropped my phone and broke the screen,1,4,2,5,6,5,3,4,6,3,0,28,14,32,2,0.044787343,0.044828324
33,dumb text I sent to potential girlfriend,3,6,1,6,5,6,4,5,5,5,0,28,14,32,2,0.044864634,0.050711371
33,Expensive Gym Membership,2,1,2,3,5,5,6,4,3,2,0,28,14,32,2,0.053597179,0.048138485
33,Lizzy Bday Drive Home,1,3,2,4,3,6,6,6,5,6,1,28,14,32,2,0.044847204,0.04483969
33,Matts bachelor weekend,2,2,4,2,4,3,5,3,5,2,0,28,14,32,2,0.047322154,0.045026135
33,Missing out on a couch,3,4,2,5,4,4,5,5,3,1,0,28,14,32,2,0.044873297,0.074713542
33,No Pool membership,1,4,2,3,3,3,3,5,6,2,0,28,14,32,2,0.054516713,0.048138436
33,Not asking about core classes,3,1,3,2,3,4,4,4,4,1,0,28,14,32,2,0.046151742,0.044868388
33,Not setting up Health Insurance,1,6,2,6,4,6,2,6,3,5,0,28,14,32,2,0.044840322,0.052905374
33,Not subletting an apartment in Clinton NY,3,2,3,3,3,3,2,4,6,2,0,28,14,32,2,0.045038184,0.056990284
33,Picking Syracuse for Grad School,3,4,2,3,4,5,3,3,4,5,0,28,14,32,2,0.044896339,0.044763854
33,Renting the Uhaul to get Nicks Couch,1,1,3,3,3,3,0,3,3,2,0,28,14,32,2,0.044805791,0.045293297
33,Run on a full stomach,3,2,3,3,6,3,5,3,5,1,0,28,14,32,2,0.044889138,0.058211993
33,speeding ticket,2,4,1,5,7,6,3,4,5,4,1,28,14,32,2,0.06975275,0.054082079
33,Taking the Entrepreneur Class,2,2,1,5,4,6,2,6,5,5,0,28,14,32,2,0.04479784,0.045225475
33,The Nationals rain out,3,3,1,5,6,4,2,6,6,5,1,28,14,32,2,0.047593059,0.044983578
33,Visiting Boston University,2,5,3,2,4,5,6,3,4,2,1,28,14,32,2,0.054649801,0.070424162
33,Watching Pirates of the Caribbean 5,2,5,3,3,4,3,2,4,5,1,0,28,14,32,2,0.046819831,0.044794355
33,Wearing my suit jacket on plane to California,2,2,3,3,5,2,0,1,4,2,0,28,14,32,2,0.046489661,0.049809122
33,Working with someone on a Take Home Exam,3,3,2,3,5,6,1,5,5,7,0,28,14,32,2,0.053626785,0.045307233
34,a big thunder at night,3,4,1,6,5,5,5,5,5,2,0,25,10,41,9,0.044995763,0.044974628
34,a heavy raining night,1,2,2,6,6,6,0,2,6,1,0,25,10,41,9,0.044943107,0.045193201
34,anemia,1,3,2,5,5,6,0,6,6,1,0,25,10,41,9,0.049268463,0.04558692
34,bited by mosquito,2,2,2,5,6,6,0,5,6,0,0,25,10,41,9,0.045199827,0.044949786
34,buying a bad potato,3,3,3,5,5,5,5,4,4,0,1,25,10,41,9,0.044957208,0.044984217
34,buying a bus ticket,1,2,3,4,4,5,4,5,2,0,1,25,10,41,9,0.045034031,0.045037704
34,can't make a call with a native American,3,3,3,5,4,6,1,0,6,7,1,25,10,41,9,0.044938764,0.045100451
34,cleaning my room,2,2,2,6,5,5,4,4,5,0,1,25,10,41,9,0.044995258,0.046575515
34,doing reading exercises,3,2,5,5,4,5,4,2,2,0,0,25,10,41,9,0.044975469,0.045003115
34,eating cookies,3,2,2,5,5,6,3,4,4,4,0,25,10,41,9,0.045027586,0.046262422
34,eating too much fat at buffet,1,4,3,4,3,6,0,6,7,2,0,25,10,41,9,0.044997172,0.045029478
34,filling of my teeth fell off,2,3,1,6,6,6,3,5,5,2,0,25,10,41,9,0.04568918,0.045197754
34,gallstone,3,5,2,6,6,6,4,2,5,4,0,25,10,41,9,0.045048057,0.045183171
34,my daughter cry,3,5,1,7,7,6,2,5,6,0,0,25,10,41,9,0.045029258,0.045298954
34,my friend cheat me,1,4,2,6,5,6,0,3,5,0,0,25,10,41,9,0.045081993,0.045169211
34,my lamp is broken,3,2,3,4,4,5,1,5,6,5,0,25,10,41,9,0.044979468,0.045034133
34,my package is missing,1,2,3,4,4,5,0,3,4,2,0,25,10,41,9,0.045096656,0.044960005
34,my patient died of leukemia,2,3,1,5,4,6,0,7,7,7,0,25,10,41,9,0.045021605,0.045403406
34,my roommate disturb me,2,3,2,4,4,5,5,0,5,4,0,25,10,41,9,0.045063467,0.045229672
34,my roommate hit her daughter,2,3,2,5,4,6,3,4,6,2,0,25,10,41,9,0.045119063,0.044970475
34,my supporting money didn't come,1,7,1,5,7,7,6,6,7,7,0,25,10,41,9,0.044958952,0.046789649
34,nobody accompany me for shopping,2,2,2,5,5,6,0,4,4,4,0,25,10,41,9,0.045221185,0.045115113
34,playing basketball,3,2,5,5,4,6,6,6,4,0,0,25,10,41,9,0.045016694,0.045702649
34,refused by a journal,1,4,2,4,4,5,2,4,4,4,0,25,10,41,9,0.044965876,0.045792671
34,return a rental car,2,4,1,6,5,6,0,6,6,0,0,25,10,41,9,0.045822896,0.045114666
34,the Alarm of carbon monoxide,3,3,2,6,7,6,0,7,7,0,0,25,10,41,9,0.04497947,0.044965241
34,throwing the trash,2,4,2,5,5,6,0,3,5,0,1,25,10,41,9,0.046066444,0.052320741
34,two neibghbor quarrel with each other,1,3,2,6,6,5,5,0,6,1,0,25,10,41,9,0.045271509,0.045114782
34,wearing a common clothes,1,2,4,4,4,5,0,5,5,0,0,25,10,41,9,0.045052718,0.045009902
34,writing scientific article,2,5,1,5,6,7,6,0,4,4,1,25,10,41,9,0.044976826,0.045190938
35,Asked out Rachel,3,2,3,4,6,5,2,3,7,2,0,32,20,37,6,0.044619696,0.044595239
35,C on Numerical Analysis Final,1,2,2,5,5,5,3,3,7,5,0,32,20,37,6,0.044681621,0.044702031
35,Did not do well on the Statics 2 final,3,1,3,3,5,5,2,0,3,2,1,32,20,37,6,0.044663135,0.044670535
35,Did not get PC position,2,3,1,7,6,7,2,6,7,3,1,32,20,37,6,0.044674498,0.044635666
35,Did not get RA position,2,3,1,7,7,7,2,3,7,2,1,32,20,37,6,0.044601522,0.04474407
35,Did not get the Housemaster position,3,3,1,6,6,6,2,2,7,2,0,32,20,37,6,0.044599097,0.044609885
35,Did not study for the GRE hard enough,3,2,1,4,6,6,3,2,6,3,0,32,20,37,6,0.044616891,0.044703217
35,Did not train hard enough for Worlds,3,3,1,6,5,7,2,5,6,4,0,32,20,37,6,0.04461078,0.044626492
35,Did not work harder in Texas,3,3,2,4,3,6,3,2,6,2,0,32,20,37,6,0.044716614,0.044702936
35,Drank too much in China,1,3,3,4,1,5,3,3,1,4,0,32,20,37,6,0.044697228,0.044707557
35,Failed first Mech Design 2 Exam,3,2,1,5,5,5,2,2,6,2,1,32,20,37,6,0.044654736,0.044616912
35,Failed my first homework in graduate school,1,4,1,6,6,7,0,3,6,5,0,32,20,37,6,0.044723005,0.044740111
35,Failed numerical linear algebra exam,2,1,1,5,5,5,2,2,7,3,0,32,20,37,6,0.044701147,0.044674729
35,Fell asleep while Bethany was sick,3,2,2,3,3,5,2,2,6,3,1,32,20,37,6,0.04463576,0.044606679
35,Fought with Bethany over online exam,1,2,1,6,5,5,2,3,6,6,0,32,20,37,6,0.044561461,0.044670827
35,Improper Planning of Homecoming,1,1,2,5,4,5,2,5,6,5,1,32,20,37,6,0.044649109,0.044655039
35,Landed on my spot at World Championships,2,5,1,6,6,7,1,3,7,5,1,32,20,37,6,0.044643182,0.044643596
35,Pregamed too hard at ADP formal,1,5,1,7,1,7,1,4,1,7,0,32,20,37,6,0.044656875,0.044675249
35,Signed up for special projects,1,3,2,4,5,6,4,4,7,5,0,32,20,37,6,0.044718224,0.044703725
35,Slept in on my Duke interview,2,2,2,2,5,6,2,2,6,3,1,32,20,37,6,0.044684022,0.044625524
35,Smoked a cigar on big/little,3,2,2,3,1,5,4,4,2,2,1,32,20,37,6,0.044606449,0.04464812
35,Smoked a cigarette in Denmark,2,2,2,6,1,6,2,4,3,4,0,32,20,37,6,0.044678474,0.045106576
35,Too much tequila,2,3,2,4,1,5,3,5,1,3,1,32,20,37,6,0.044757328,0.044676831
35,Tried to date Hannah on Halloween,2,3,3,3,6,5,3,4,5,2,1,32,20,37,6,0.044665784,0.044628192
35,Tried to Date Layla,3,2,1,3,4,5,2,2,6,2,0,32,20,37,6,0.044674495,0.044616677
35,Trusted Adam Morrow about Layla,1,2,1,6,6,6,2,6,6,2,1,32,20,37,6,0.044608373,0.044791296
35,Visited Paula in Pittsburgh,2,3,1,5,6,7,2,2,6,6,0,32,20,37,6,0.044687376,0.044958205
35,Waited til the last second for NSF grant,2,1,2,3,4,4,2,3,6,3,0,32,20,37,6,0.044568077,0.044621238
35,Went out with Lauren and Layla,1,2,2,4,2,5,5,5,5,5,1,32,20,37,6,0.044558644,0.044656854
35,Wore the Crayon Dress,1,1,2,1,6,6,3,4,7,3,1,32,20,37,6,0.044732157,0.045310675
36,Avoiding Conrad while taking physics,1,4,3,3,4,6,6,4,3,5,0,41,12,45,3,0.045644206,0.045560583
36,Backing into a traffic sign,2,2,1,4,6,7,0,4,6,7,1,41,12,45,3,0.045237497,0.045397056
36,Checking out late from hotel in Leipzig,2,4,3,5,6,6,2,5,5,6,1,41,12,45,3,0.045536359,0.045470409
36,Choosing First Year Roommate,2,3,2,3,6,7,0,3,4,3,0,41,12,45,3,0.045534862,0.045655556
36,Declaring Major at Last Minute,3,2,2,6,5,6,1,0,6,6,0,41,12,45,3,0.04514997,0.045150479
36,Denigrating misinformation of 1G students at Duke Open House,1,2,2,3,4,7,0,4,1,0,1,41,12,45,3,0.045700318,0.045878357
36,Dreaming About A Guy in My Class,1,1,2,5,5,7,0,2,3,2,0,41,12,45,3,0.046696747,0.046228642
36,Failing Orgo II,3,4,1,2,6,7,0,2,5,7,0,41,12,45,3,0.04538889,0.045542571
36,Getting Out of Car after being pulled over,1,3,1,2,6,7,6,6,0,7,1,41,12,45,3,0.045288898,0.045474858
36,Giving my Muslim homestay mom food with lard accidentally,3,3,2,3,5,6,0,2,5,5,0,41,12,45,3,0.045861983,0.045336546
36,Groped in Half Moon Bay,2,6,1,5,7,7,1,5,6,7,0,41,12,45,3,0.045069161,0.045332248
